sku,nombre,estado_actual,ruta_imagen_actual,ubicacion,notas
prod-00576,COLONIA ARRURRU ROSADO 120ML,corregida,imagenesmedimentos/reales/prod-00576.webp,reales,"QA visual: envase muestra 400ml, no coincide con 120ml declarados; Fase 2: reemplazada desde fuente permitida (https://www.drogueriascafam.com.co/cuidado-del-bebe/32378-colonia-arrurru-original-rosada-400-ml-7702277461265.html?srsltid=AfmBOop4YetvZmE40-ND27-boSR5osJAx20p92O5Q0_Gq3RO8A0NbyfO); QA2 tras Fase 2: sigue sin coincidir (Envase de 400ml, no 120ml); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual"
prod-00575,COLONIA ARRURRU AZUL 120ML,ok,imagenesmedimentos/reales/prod-00575.jpg,reales,
prod-00570,CHUPO REPUESTO AVENTS,corregida,imagenesmedimentos/reales/prod-00570.jpg,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00557,SHAMPOO SAVITAL 510ML ELIXIR D,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00553,IBUFLASH MIGRAN MK,ok,imagenesmedimentos/reales/prod-00553.png,reales,
prod-00552,IBUFLASH 400MG CAPSULAS,ok,imagenesmedimentos/reales/prod-00552.jpg,reales,
prod-00544,ESPADARADRAPO SUPREME 3X5,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra gorros desechables, no esparadrapo; Fase 2: reemplazada desde fuente permitida (https://www.locatelcolombia.com/7707710160651-venda-de-yeso-supreme-3x5-yds/p); QA2 tras Fase 2: sigue sin coincidir (Es venda de yeso, no esparadrapo); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00543,MICROPORE SUPREME 2X5,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra venda elástica, no cinta micropore; Fase 2: sin coincidencia confiable en fuentes permitidas; archivo viejo movido a C:\Users\lenovo\Desktop\proyectohuevo\imagenesmedimentos\reales\_revisar_manual\prod-00543.jpg; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00542,MICROPORE SUPREME 1X5,corregida,imagenesmedimentos/reales/prod-00542.jpg,reales,"Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes, incl. Tu Drogueria Virtual): confirmada por QA visual"
prod-00538,DESODORANTE GILLETTE 82G GEL,ok,imagenesmedimentos/reales/prod-00538.png,reales,
prod-00535,BUSCAPINA SIMPLE,corregida,imagenesmedimentos/reales/prod-00535.jpg,reales,"QA visual: foto muestra ampollas inyectables, no tabletas de Buscapina Simple; Fase 2: reemplazada desde fuente permitida (https://www.farmalisto.com.co/tratamiento-del-dolor/2801-buscapina-10-mg-caja-con-20-grageas-7703202221244.html?srsltid=AfmBOoqHob9TI6iRi89RmD5T0FCD-wdXteczhnPJINc0FtGVlIc3jH3K)"
prod-00532,APOSITO OCULAR INFANTIL,ok,imagenesmedimentos/reales/prod-00532.png,reales,
prod-00531,APOSITO OCULAR ADULTO,ok,imagenesmedimentos/reales/prod-00531.png,reales,
prod-00527,CETIRIZINA JARABE 60ML ECAR,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra marca AG, el producto es marca ECAR; Fase 2: reemplazada desde fuente permitida (https://www.locatelcolombia.com/7702057073954-cetirizina-mk-0-1--jarabe-x-60ml/p); QA2 tras Fase 2: sigue sin coincidir (Muestra marca Cetirizina MK, no Ecar); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00512,HIOSCINA N BUTILBROMURO SANFER,ok,imagenesmedimentos/reales/prod-00512.webp,reales,
prod-00510,IBUPROFENO SUSPENSION KIDS AG ,ok,imagenesmedimentos/reales/prod-00510.webp,reales,
prod-00508,CETIRIZINA JARABE 60ML AG,ok,imagenesmedimentos/reales/prod-00508.jpg,reales,
prod-00497,COREGA TABS,ok,imagenesmedimentos/reales/prod-00497.png,reales,
prod-00487,SECNIDAZOL 500MG COASHPHARMA 4,ok,imagenesmedimentos/reales/prod-00487.png,reales,
prod-00486,NITAZOXANIDA 500MG COASPHARMA,ok,imagenesmedimentos/reales/prod-00486.png,reales,
prod-00485,LORATADINA 10MG COASPHARMA,ok,imagenesmedimentos/reales/prod-00485.png,reales,
prod-00469,GEL LUBRICANTE HOT CALIENTE PI,corregida,imagenesmedimentos/reales/prod-00469.jpg,reales,"Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes, incl. Tu Drogueria Virtual): confirmada por QA visual"
prod-00468,MICROPORE PIEL 1/2 PUL NEXCARE,ok,imagenesmedimentos/reales/prod-00468.jpg,reales,
prod-00466,AMLODIPINO 10MG LA SANTE,ok,imagenesmedimentos/reales/prod-00466.png,reales,
prod-00461,MEGA MAX ENERGY SOBRE,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra gomas energéticas Titanium, marca y producto distintos; Fase 2: reemplazada desde fuente permitida (https://www.farmatodo.com.co/producto/106061813-gomas-titanium-megamus-pack-fresa-x-35-gr); QA2 tras Fase 2: sigue sin coincidir (Son gomas Titanium Mega Gums, no sobre energizante); imagen descartada movida a _descartadas_qa2/"
prod-00459,ELECTROLIT SABOR A COCO,ok,imagenesmedimentos/reales/prod-00459.jpg,reales,
prod-00458,"VITACEREBRINA 1000ML OMEGA 3,6",sin_resolver,imagenesmedimentos/genericas/vitaminas.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles
prod-00455,PAÑALES WINNY ETAPA 6 PANTS,ok,imagenesmedimentos/reales/prod-00455.png,reales,
prod-00453,SILDENAFIL 50MG RC,corregida,imagenesmedimentos/reales/prod-00453.jpg,reales,"Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes, incl. Tu Drogueria Virtual): confirmada por QA visual"
prod-00451,PRESERVATIVO DUREX CLASICO 3 U,ok,imagenesmedimentos/reales/prod-00451.jpg,reales,
prod-00449,SHAMPO HEAD & SHOULDERS 375ML ,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra variante Men con Old Spice, no antirresequedad; Fase 2: reemplazada desde fuente permitida (https://www.locatelcolombia.com/7500435231237-shampoo-head---shoulders-anti-comezon-x-375ml/p); QA2 tras Fase 2: sigue sin coincidir (Variante Anti-Comezon, no Antirresequedad); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00448,AGUA MICELAR POND ELOE FRUITY ,sin_resolver,imagenesmedimentos/genericas/bebidas.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00441,METRONIDAZOL 500MG OVULOS COLM,ok,imagenesmedimentos/reales/prod-00441.jpg,reales,
prod-00440,CRONOFEN 500MG,ok,imagenesmedimentos/reales/prod-00440.jpg,reales,
prod-00439,PEDIAZINC SOLUCION ORAL 120ML,corregida,imagenesmedimentos/reales/prod-00439.jpg,reales,"QA visual: foto muestra marca Ziped 90ml, no Pediazinc 120ml; Fase 2: reemplazada desde fuente permitida (https://www.farmalisto.com.co/dolor-digestivo/35866-comprar-pediazinc-solucion-oral-frasco-con-120-ml-precio-7707334710553.html?srsltid=AfmBOooZLgRe_32tYBSZwnuyMrdkGaO3LIhAhaYMmzODOCMJIJpYlICu)"
prod-00421,ACETAMINOFEN 500MG AG,ok,imagenesmedimentos/reales/prod-00421.jpg,reales,
prod-00419,NOXPIRIN PLUS CAPSULAS,ok,imagenesmedimentos/reales/prod-00419.jpg,reales,
prod-00417,TRIMEBUTINA 200MG LA SANTE,ok,imagenesmedimentos/reales/prod-00417.png,reales,
prod-00410,ENTEROGERMINA 5ML,ok,imagenesmedimentos/reales/prod-00410.jpg,reales,
prod-00408,PRUEBA DE EMBARAZO EARLY TEST,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra prueba Clearblue, no marca Early Test; Fase 2: reemplazada desde fuente permitida (https://www.farmatodo.com.co/producto/211700605-prueba-de-embarazo-begut---tipo-cassete-caja-x-1-und); QA2 tras Fase 2: sigue sin coincidir (Muestra marca Begut, no Early Test); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00393,APIXABAN 5MG GENFAR,ok,imagenesmedimentos/reales/prod-00393.jpg,reales,
prod-00389,JABON INTIMO INTIBON 210 G SAL,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,"QA visual: foto muestra variante avena/caléndula 120g, no salvia/caléndula 210g; Fase 2: reemplazada desde fuente permitida (https://www.farmatodo.com.co/producto/215200085-jabon-intimo-intibon-avena-y-calendula-x-210-gr); QA2 tras Fase 2: sigue sin coincidir (Avena y Calendula 120g, no Salvia y Calendula 210g); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00388,PROTECTOR SOLAR NIVEA SUN SHIN,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00387,PROTECTOR SOLAR NIVEA SUN SHIN,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00386,CREMA NIVEA 30ML,ok,imagenesmedimentos/reales/prod-00386.jpg,reales,
prod-00384,CREMA NIEA SOFT MILK 400ML,ok,imagenesmedimentos/reales/prod-00384.jpg,reales,
prod-00375,AMLODIPINO 5MG LA SANTE,ok,imagenesmedimentos/reales/prod-00375.png,reales,
prod-00368,GASA ESTERIL SOBRE,ok,imagenesmedimentos/reales/prod-00368.webp,reales,
prod-00365,REPELENTE OUT 120ML,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto muestra repelente marca OFF, no marca OUT; Fase 2: reemplazada desde fuente permitida (https://www.farmaciaspasteur.com.co/cuidado-personal-maquinas-de-afeitar-repelentes-repelente-stay-off-adultos-spray-2-x-120-ml-744049/p?srsltid=AfmBOop1_SecfGLyl8RM48YyumkKG7UIO-nqR4VlkDMATpgrWhf12eEH); QA2 tras Fase 2: sigue sin coincidir (Muestra marca Stay OFF!, no OUT); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00364,PICAFIN ROLON 60ML,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00355,TENA SLIP L PAÑALES,ok,imagenesmedimentos/reales/prod-00355.png,reales,
prod-00352,DESODORANTE SPEED STICK SOBRE,ok,imagenesmedimentos/reales/prod-00352.png,reales,
prod-00350,DESODORANTE REXONA CLINICAL SO,ok,imagenesmedimentos/reales/prod-00350.jpg,reales,
prod-00342,GEL EGO EXTREME 25ML SOBRE,ok,imagenesmedimentos/reales/prod-00342.jpg,reales,
prod-00341,BALANCE CLINICAL WOMEN SOBRE,ok,imagenesmedimentos/reales/prod-00341.png,reales,
prod-00340,CREMA LUBRIDERM HUMECTACION DE,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,"QA visual: envase muestra 400ml, no coincide con 120ml declarados; Fase 2: reemplazada desde fuente permitida (https://www.drogueriascafam.com.co/cuidado-corporal/5046-crema-lubriderm-humectacion-delicada-400-ml-7702035456625.html?srsltid=AfmBOorzalmouFFHpajGFTVVHNg644o1a6ZcSXry5ywrZJTDc7lpgIkn); QA2 tras Fase 2: sigue sin coincidir (Envase de 400ml, no 120ml); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00334,TRAMADOL 100MG AMPOLLA,ok,imagenesmedimentos/reales/prod-00334.jpg,reales,
prod-00333,METOCLOPRAMIDA 10MG AMPOLLA,ok,imagenesmedimentos/reales/prod-00333.jpg,reales,
prod-00331,LINCOMICINA 2ML 1 AMPOLLA,ok,imagenesmedimentos/reales/prod-00331.jpg,reales,
prod-00327,TORROX ETORICOXIB 90 MG 10 TAB,ok,imagenesmedimentos/reales/prod-00327.jpg,reales,
prod-00323,EQUIPO MACROGOTEO SUPREME,ok,imagenesmedimentos/reales/prod-00323.jpg,reales,
prod-00322,VICK VAPORUB 12GR,ok,imagenesmedimentos/reales/prod-00322.jpg,reales,
prod-00317,EYE ZUL SOLUCION OFTALMICA,ok,imagenesmedimentos/reales/prod-00317.jpg,reales,
prod-00316,NIFEDIPINO BECLAZONE 30MG,ok,imagenesmedimentos/reales/prod-00316.jpg,reales,
prod-00310,TIAMINA 1GR AMPOLLA,ok,imagenesmedimentos/reales/prod-00310.png,reales,
prod-00309,PASEDOL 50 MG,ok,imagenesmedimentos/reales/prod-00309.jpg,reales,
prod-00306,"ZOPICLONA 7,5MG SANFER",ok,imagenesmedimentos/reales/prod-00306.jpg,reales,
prod-00303,SINOVUL 21 TABLETAS,ok,imagenesmedimentos/reales/prod-00303.png,reales,
prod-00302,SILDENAFIL 50MG AG,ok,imagenesmedimentos/reales/prod-00302.png,reales,
prod-00300,LOSARTAN 50MG AG 30CAPSULAS,ok,imagenesmedimentos/reales/prod-00300.jpg,reales,
prod-00299,IBUPROFENO 800MG AG,ok,imagenesmedimentos/reales/prod-00299.jpg,reales,
prod-00296,NAZIL OFTENO 15ML,ok,imagenesmedimentos/reales/prod-00296.jpg,reales,
prod-00294,MIELTERTOS JARABE 240ML,ok,imagenesmedimentos/reales/prod-00294.webp,reales,
prod-00290,AMOXICILINA LA SANTE 500MG,ok,imagenesmedimentos/reales/prod-00290.png,reales,
prod-00288,MIELTERTOS ZERO CON PROPOLEO,ok,imagenesmedimentos/reales/prod-00288.png,reales,
prod-00283,"TAMSULOSINA 0,4MG",ok,imagenesmedimentos/reales/prod-00283.png,reales,
prod-00281,PAX DIA NARANJA,ok,imagenesmedimentos/reales/prod-00281.jpg,reales,
prod-00280,PAX NOCHE PANELA,ok,imagenesmedimentos/reales/prod-00280.jpg,reales,
prod-00279,PAX NOCHE LIMON SOBRES,ok,imagenesmedimentos/reales/prod-00279.jpg,reales,
prod-00277,HIDROXIDO ALUMINIO - HIDROXIDO,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: imagen solo muestra hidróxido de aluminio 360ml, sin magnesio, no 150ml; Fase 2: reemplazada desde fuente permitida (https://www.locatelcolombia.com/7702057073602-hidroxido-de-aluminio-mk-suspension-6g-100ml-x-360ml/p); QA2 tras Fase 2: sigue sin coincidir (Solo hidroxido de aluminio MK 360ml, falta magnesio y volumen); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00276,LABIAL NIVEA CHERRY,ok,imagenesmedimentos/reales/prod-00276.webp,reales,
prod-00275,LABIAL NIVEA STRAWBERRY,ok,imagenesmedimentos/reales/prod-00275.webp,reales,
prod-00274,MESIGYNA AMPOLLA 1ML,ok,imagenesmedimentos/reales/prod-00274.png,reales,
prod-00271,DIPIRONA 1G AMPOLLA,ok,imagenesmedimentos/reales/prod-00271.jpg,reales,
prod-00270,CLINDAMIXINA 600MG AMPOLLA,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"QA visual: foto es solución tópica 1% 30ml, no ampolla inyectable de 600mg; Fase 2: reemplazada desde fuente permitida (https://www.farmatodo.com.co/producto/250850041-clindamicina-mk-600mg); QA2 tras Fase 2: sigue sin coincidir (Es Damiclin K ovulos vaginales, no ampolla inyectable); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00269,CEFTRIAXONA 1G AMPOLLA,ok,imagenesmedimentos/reales/prod-00269.png,reales,
prod-00266,CLOBEGEN CREMA 20 G MK,ok,imagenesmedimentos/reales/prod-00266.jpg,reales,
prod-00261,CLOTRIMAZOL 100MG OVULOS,ok,imagenesmedimentos/reales/prod-00261.png,reales,
prod-00260,BUSCAPINA NF,ok,imagenesmedimentos/reales/prod-00260.webp,reales,
prod-00257,COMPLEJO B AMPOLLAS,ok,imagenesmedimentos/reales/prod-00257.png,reales,
prod-00255,CAPTOPRIL 25MG 30 TABLETAS,ok,imagenesmedimentos/reales/prod-00255.webp,reales,
prod-00254,BISACODILO 5MG SANFER,ok,imagenesmedimentos/reales/prod-00254.jpg,reales,
prod-00252,DICLOFENACO RETARD 100 MG,ok,imagenesmedimentos/reales/prod-00252.jpg,reales,
prod-00242,ALBENDAZOL SUSPESION 20ML,ok,imagenesmedimentos/reales/prod-00242.jpg,reales,
prod-00241,ALBENDAZOL 200MG AG,ok,imagenesmedimentos/reales/prod-00241.webp,reales,
prod-00240,CREMA FORZ,ok,imagenesmedimentos/reales/prod-00240.png,reales,
prod-00239,CHAMPIOJO CIPERMETRINA,ok,imagenesmedimentos/reales/prod-00239.png,reales,
prod-00238,CALADRYL LOCION 100ML,ok,imagenesmedimentos/reales/prod-00238.jpg,reales,
prod-00234,CURAS LEUKOPLAST PIEL,ok,imagenesmedimentos/reales/prod-00234.png,reales,
prod-00231,TOBRADEX GOTAS 5 ML,ok,imagenesmedimentos/reales/prod-00231.jpg,reales,
prod-00226,FLEXIMAX ACE 14 TABLETAS,ok,imagenesmedimentos/reales/prod-00226.jpg,reales,
prod-00225,NYTAX SUSPENSION 60 ML  SABOR ,ok,imagenesmedimentos/reales/prod-00225.jpg,reales,
prod-00224,NYTAX 500MG CAPSULAS,ok,imagenesmedimentos/reales/prod-00224.jpg,reales,
prod-00221,VICK JARABE MIEL 120 ML,ok,imagenesmedimentos/reales/prod-00221.jpg,reales,
prod-00220,VICK DROPS 125 CARAMELOS,ok,imagenesmedimentos/reales/prod-00220.webp,reales,
prod-00217,BISOLVON JARABE TOS SECA,ok,imagenesmedimentos/reales/prod-00217.webp,reales,
prod-00216,BISOLVON JARABE PARA NIÑOS 120,ok,imagenesmedimentos/reales/prod-00216.jpg,reales,
prod-00215,PRUEBA DE EMBARAZO CLEAR BLUE ,ok,imagenesmedimentos/reales/prod-00215.jpg,reales,
prod-00214,METARSAL N CAPSULAS,ok,imagenesmedimentos/reales/prod-00214.jpg,reales,
prod-00213,METARSAL JARABE 120 ML,ok,imagenesmedimentos/reales/prod-00213.png,reales,
prod-00211,GELPIN FAST 2 TABLETAS,ok,imagenesmedimentos/reales/prod-00211.jpg,reales,
prod-00210,KRODEX F COMPUESTO SUSPENSION ,ok,imagenesmedimentos/reales/prod-00210.png,reales,
prod-00209,KRODEX F COMPUESTO 600MG  20 C,ok,imagenesmedimentos/reales/prod-00209.jpg,reales,
prod-00205,BION 3 - 30 TABLETAS,ok,imagenesmedimentos/reales/prod-00205.jpg,reales,
prod-00201,GESTAVIT DHA,ok,imagenesmedimentos/reales/prod-00201.jpg,reales,
prod-00200,TRIGENTAX CREMA TOPICA 40 G,ok,imagenesmedimentos/reales/prod-00200.png,reales,
prod-00199,KOLA GRANULADA TRADICI 330 G +,ok,imagenesmedimentos/reales/prod-00199.webp,reales,
prod-00195,FRASCO ORINA,ok,imagenesmedimentos/reales/prod-00195.jpg,reales,
prod-00194,CAJA CROPOLOGICA,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00192,MAREOL,ok,imagenesmedimentos/reales/prod-00192.jpg,reales,
prod-00190,STOPEN 2 CAPSULAS,corregida,imagenesmedimentos/reales/prod-00190.jpg,reales,"QA visual: foto muestra caja de 50 cápsulas 20mg, no presentación de 2 cápsulas; Fase 2: reemplazada desde fuente permitida (https://www.farmaciaspasteur.com.co/salud-y-medicamentos-medicamentos-formulados--stopen-25-sobres-2-capsulas-20-mg-051054/p?srsltid=AfmBOor_I8dRV7qvdG8wroaKa6ClBUTWMU_PwKFt5mwsaYP7dSlMhNkx); QA2 tras Fase 2: sigue sin coincidir (Caja de 50 capsulas, no 2 capsulas); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual"
prod-00186,TOALLAS NOSOTRAS PLUS CANAGEL ,ok,imagenesmedimentos/reales/prod-00186.png,reales,
prod-00178,ANEMIDOX CAPSULAS,ok,imagenesmedimentos/reales/prod-00178.png,reales,
prod-00173,NOFERTYL 1 AMPOLLA,ok,imagenesmedimentos/reales/prod-00173.jpg,reales,
prod-00172,NEURO 15 FOSFORO NF 20 CAPSULA,ok,imagenesmedimentos/reales/prod-00172.jpg,reales,
prod-00166,CREMA COLGATE LUMINOUS WHITE 9,sin_resolver,imagenesmedimentos/genericas/cuidado-personal.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas
prod-00164,MICROGYNON SUAVE 21 TABLETAS,ok,imagenesmedimentos/reales/prod-00164.jpg,reales,
prod-00163,"MICROGYNON 3, 21 TABLETAS",ok,imagenesmedimentos/reales/prod-00163.png,reales,
prod-00162,VOLTAREN 75 MG AMPOLLA,ok,imagenesmedimentos/reales/prod-00162.jpg,reales,
prod-00158,ISODINE SOLUCION 120 ML,ok,imagenesmedimentos/reales/prod-00158.jpg,reales,
prod-00157,ISODINE BUCOFARINGEO,ok,imagenesmedimentos/reales/prod-00157.jpg,reales,
prod-00156,METROZIN NISTATINA 10 OVULOS,ok,imagenesmedimentos/reales/prod-00156.jpg,reales,
prod-00155,ARTRITES 75MG,corregida,imagenesmedimentos/reales/prod-00155.jpg,reales,"QA visual: imagen muestra Artrites 50mg, el producto es de 75mg; Fase 2: reemplazada desde fuente permitida (https://www.farmalisto.com.co/formulados/4499-comprar-artrites-75-mg-3-ml-caja-con-5-ampollas-rx-precio-7707355052083.html?srsltid=AfmBOoqtc4qOf7ZwrHuKf0FtJMSu9Vh5lQ-D03hlITPcDk3br3gt3AVc)"
prod-00152,YODOPOVIL BUCOFARINGEO 60 ML,ok,imagenesmedimentos/reales/prod-00152.jpg,reales,
prod-00146,PEDIAVIT SOLUCION ORAL 10 ML,ok,imagenesmedimentos/reales/prod-00146.jpg,reales,
prod-00145,NORFLOXACINA 400 MG,ok,imagenesmedimentos/reales/prod-00145.jpg,reales,
prod-00142,PRUEBA DE EMBARAZO MIDSTREAM,ok,imagenesmedimentos/reales/prod-00142.webp,reales,
prod-00141,MULTICOMPLEX B COMPLEX,ok,imagenesmedimentos/reales/prod-00141.png,reales,
prod-00140,LEGRIP PLUS,corregida,imagenesmedimentos/reales/prod-00140.jpg,reales,"QA visual: imagen muestra caja de Noxpirin Plus, no de Legrip Plus, marca distinta; Fase 2: reemplazada desde fuente permitida (https://www.larebajavirtual.com/noxpirin-plus-142231/p?srsltid=AfmBOorIBFuDjXM2BeNtZR66KkPcm8Y8J5ad7QCIkBI2__7aQG5O9OS9); QA2 tras Fase 2: sigue sin coincidir (Es Noxpirin Plus, no Legrip Plus); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual"
prod-00139,CERITAMIN JARABE 60 ML,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles
prod-00138,CERITAMIN GOTAS 10MG,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,"Fase 2: reemplazada desde fuente permitida (https://www.cruzverde.com.co/cetirizina-gotas-1-solucion-oral-mk-frasco-x-15-ml/COCV_101608.html); QA2 tras Fase 2: sigue sin coincidir (Muestra marca Cetirizina MK, no Ceritamin); imagen descartada movida a _descartadas_qa2/; Fase 2 reintento 2 (dominios ampliados): candidato encontrado pero sigue sin coincidir tras QA visual; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles"
prod-00137,CERITAMIN,sin_resolver,imagenesmedimentos/genericas/otros.svg,genericas,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 3 (12 fuentes): candidato encontrado pero sigue sin coincidir tras QA visual - agotadas las fuentes permitidas disponibles
prod-00136,CALFAFEM D,corregida,imagenesmedimentos/reales/prod-00136.png,reales,Fase 2: sin coincidencia confiable en fuentes permitidas; Fase 2 reintento 2 (dominios ampliados: Colsubsidio/Olimpica/San Jorge/Exito): confirmada por QA visual
prod-00132,AGUA OXIGENADA,ok,imagenesmedimentos/reales/prod-00132.png,reales,
prod-00131,GUANTES DE LATEX ALFA SAFE LAT,ok,imagenesmedimentos/reales/prod-00131.png,reales,
prod-00129,NOXPIRIN TOS SECA JARABE,ok,imagenesmedimentos/reales/prod-00129.jpg,reales,
prod-00125,SAL DE FRUTAS LUA,ok,imagenesmedimentos/reales/prod-00125.jpg,reales,
prod-00118,ASPIRINA 100 MF 140 TABLETAS,ok,imagenesmedimentos/reales/prod-00118.jpg,reales,
prod-00117,ALKA SELTZER 2 TABLETAS EFERVE,ok,imagenesmedimentos/reales/prod-00117.jpg,reales,
